user,article,timestamp,id
Chris%20the%20speller,Róger Calero,202004160400,951232679
Chris%20the%20speller,First term of the presidency of Ferdinand Marcos,202004160400,951232586
Chris%20the%20speller,Fidel Velázquez Sánchez,202004160359,951232468
Chris%20the%20speller,Socialist Party of Oregon,202004160359,951232448
Chris%20the%20speller,August 1968,202004160358,951232410
Chris%20the%20speller,Michael Wherley,202004160321,951227342
Chris%20the%20speller,Hugh Hewitt,202004160316,951226506
Chris%20the%20speller,October 1967,202004160300,951224175
Chris%20the%20speller,Hugh Hewitt,202004160257,951223784
Chris%20the%20speller,James M. E. O'Grady,202004160253,951223302
Chris%20the%20speller,Llyr Gruffydd,202004160250,951222894
Chris%20the%20speller,Third-party and independent candidates for the 1996 United States presidential election,202004160106,951209421
Chris%20the%20speller,Leopoldo Carrillo,202004160105,951209240
Chris%20the%20speller,2006 Toowoomba Water Futures referendum,202004152144,951176540
Chris%20the%20speller,2013 Chilean presidential primaries,202004152141,951176082
Chris%20the%20speller,List of Asian-American firsts,202004152140,951175905
Chris%20the%20speller,TakeAction Minnesota,202004152140,951175858
Chris%20the%20speller,Joseph A. Gill,202004152140,951175818
Chris%20the%20speller,Roldo Bartimole,202004152139,951175625
Chris%20the%20speller,Portimão,202004152001,951160308
Chris%20the%20speller,2011 in Gabon,202004151956,951159312
Chris%20the%20speller,Elections in Uganda,202004151956,951159299
Chris%20the%20speller,List of third-party performances in United States presidential elections,202004151732,951134664
Chris%20the%20speller,List of third-party performances in United States presidential elections,202004151731,951134443
Chris%20the%20speller,List of third-party performances in United States presidential elections,202004151727,951133873
Chris%20the%20speller,List of third-party performances in United States presidential elections,202004151721,951132939
Chris%20the%20speller,United States third-party and independent presidential candidates,000,951132429
Chris%20the%20speller,Talk:List of third party performances in United States presidential elections,000,951132261
211.25.62.90,Taylor's University,201912021305,928911332
211.25.62.90,Ais kacang,201906230958,903069507
211.25.62.90,John Shakespeare,201904110224,891929885
211.25.62.90,Sri Lankan Vellalar,201904010304,890397724
211.25.62.90,Puthiya Tamilagam,201903040220,886067887
211.25.62.90,Lisa Faulkner,201810100652,863351122
211.25.62.90,Aishah Sinclair,201804300554,838930938
211.25.62.90,Mix (Malaysian radio station),201804300551,838930728
211.25.62.90,Mix (Malaysian radio station),201804300549,838930585
211.25.62.90,Mix (Malaysian radio station),201804300548,838930577
211.25.62.90,Mix (Malaysian radio station),201804300548,838930565
211.25.62.90,Mix (Malaysian radio station),201804300547,838930507
211.25.62.90,Mix (Malaysian radio station),201804300547,838930451
211.25.62.90,Mix (Malaysian radio station),201804300546,838930438
211.25.62.90,Mix (Malaysian radio station),201804300546,838930404
211.25.62.90,Mix (Malaysian radio station),201804300544,838930238
211.25.62.90,My Next Guest Needs No Introduction with David Letterman,201804060827,834543868
LynxTufts,Outwood Academy City Fields,202003132019,945413113
LynxTufts,User talk:Daddychill420,202003102051,944940697
LynxTufts,Legal coding,202003102050,944940608
LynxTufts,Dimitris Mitropanos,202003102038,944938760
LynxTufts,User talk:86.24.246.155,202003102038,944938615
LynxTufts,Donald Palmer,202003102037,944938605
LynxTufts,Wikipedia:Usernames for administrator attention,202003102036,944938410
LynxTufts,User talk:64.129.4.66,202003102035,944938220
LynxTufts,"Troop engagements of the American Civil War, 1861",202003102035,944938194
LynxTufts,Charles IX of France,202003092021,944766849
LynxTufts,User talk:159.242.0.113,202003062128,944285563
LynxTufts,Duke Blue Devils men's basketball,202003062128,944285540
LynxTufts,William M. Branham,202003031456,943717166
LynxTufts,User talk:72.255.43.60,202002271920,942927920
LynxTufts,Guadalajara,202002271920,942927917
LynxTufts,Shrek 4-D,202002271919,942927694
LynxTufts,Chandan Shetty,202002271859,942924797
LynxTufts,The New American,202002271857,942924661
LynxTufts,User talk:150.250.5.28,202002271857,942924623
LynxTufts,"Century High School (Sykesville, Maryland)",202002271857,942924609
LynxTufts,Wikipedia:Administrator intervention against vandalism,202002271856,942924426
LynxTufts,Boyz II Men,202002271855,942924374
LynxTufts,User talk:Hypelatios,202002262029,942783923
LynxTufts,Wikipedia:Administrator intervention against vandalism,202002262028,942783793
LynxTufts,Bibbiena,202002262027,942783703
LynxTufts,Mouni Roy,202002262009,942781212
LynxTufts,Goliath birdeater,202002262009,942781112
LynxTufts,National Judicial Appointments Commission,202002262008,942781063
LynxTufts,User talk:50.238.56.30,202002261618,942749365
LynxTufts,Antioch Community High School,202002261618,942749350
LynxTufts,EN,202002261558,942746315
LynxTufts,Flip-flops,202002261557,942746302
LynxTufts,User talk:88.97.36.49,202002261512,942740167
LynxTufts,Seven Dwarfs,202002261512,942740157
LynxTufts,User talk:73.166.87.98,202002261511,942740069
LynxTufts,List of youth orchestras in the United States,202002261511,942740054
LynxTufts,Marie Van Brittan Brown,202002261510,942739921
LynxTufts,User talk:1.38.196.236,202002261430,942734890
LynxTufts,Duke Blue Devils men's basketball,202002261430,942734887
LynxTufts,User talk:31.217.19.33,202002261429,942734769
LynxTufts,Gopnik,202002261428,942734761
LynxTufts,"Newburyport, Massachusetts",202002261427,942734622
LynxTufts,User talk:106.207.137.196,202002261425,942734234
LynxTufts,Jitendra Kumar,202002261425,942734221
LynxTufts,User talk:Sphiwesihle,202002252106,942629095
LynxTufts,Talk:Grade 8,202002252106,942629070
LynxTufts,User talk:76.78.71.230,202002252104,942628847
LynxTufts,List of patron saints by occupation and activity,202002252104,942628839
LynxTufts,User talk:102.66.1.73,202002252103,942628739
LynxTufts,Izikhothane,202002252103,942628729
TheEpicGhosty,Hanau shootings,202002200132,941678350
TheEpicGhosty,Hanau shootings,202002200130,941678075
TheEpicGhosty,Hanau shootings,202002200129,941677860
TheEpicGhosty,Hanau shootings,202002200126,941677363
TheEpicGhosty,Hanau shootings,202002200121,941676652
TheEpicGhosty,Hanau shootings,202002200120,941676477
TheEpicGhosty,Brussels,202002200111,941675065
TheEpicGhosty,Hanau shootings,202002200108,941674611
TheEpicGhosty,Hanau shootings,202002200102,941673679
TheEpicGhosty,St. Martin Secondary School,202002171845,941292960
TheEpicGhosty,Thermonuclear weapon,202002152249,940988664
TheEpicGhosty,2008 Andersen Air Force Base B-2 accident,202002140307,940705571
TheEpicGhosty,A Tale of Two Cities,202002130156,940526297
TheEpicGhosty,Beto O'Rourke,202002120400,940368670
TheEpicGhosty,Beto O'Rourke,202002120359,940368578
TheEpicGhosty,The Right Side of History,202002102103,940152433
TheEpicGhosty,The Right Side of History,202002102100,940151974
TheEpicGhosty,The Right Side of History,202002102058,940151838
TheEpicGhosty,Milo Yiannopoulos,202002102051,940150894
TheEpicGhosty,List of Mayday episodes,202002100001,940001126
TheEpicGhosty,Alexander Vindman,202002091908,939960577
TheEpicGhosty,Christchurch mosque shootings,202002091219,939905502
TheEpicGhosty,Christchurch mosque shootings,202002091211,939904558
TheEpicGhosty,Nakhon Ratchasima shootings,202002082200,939814546
TheEpicGhosty,Nakhon Ratchasima shootings,202002082158,939814334
TheEpicGhosty,Nakhon Ratchasima shootings,202002082153,939813754
TheEpicGhosty,Nakhon Ratchasima shootings,202002082151,939813495
TheEpicGhosty,Nakhon Ratchasima shootings,202002082150,939813361
TheEpicGhosty,The Right Side of History,202002070107,939529847
TheEpicGhosty,User talk:Loksmythe,202002061557,939455832
TheEpicGhosty,The Right Side of History,202002061310,939435105
TheEpicGhosty,User talk:J Milburn,202002061309,939435024
TheEpicGhosty,User talk:J Milburn,202002061308,939434938
TheEpicGhosty,User talk:J Milburn,202002061308,939434896
TheEpicGhosty,Impeachment trial of Donald Trump,202002060520,939393458
TheEpicGhosty,Impeachment trial of Donald Trump,202002060309,939380887
TheEpicGhosty,Mitt Romney's 2016 anti-Trump speech,202002060303,939380145
TheEpicGhosty,Impeachment trial of Donald Trump,202002060258,939379645
TheEpicGhosty,Impeachment trial of Donald Trump,202002060255,939379355
TheEpicGhosty,Template:Did you know nominations/The Right Side of History,202002060245,939378356
TheEpicGhosty,Template:Did you know nominations/The Right Side of History,202002060245,939378295
TheEpicGhosty,Talk:The Right Side of History,202002060125,939369591
TheEpicGhosty,Talk:The Right Side of History,202002060125,939369561
TheEpicGhosty,Talk:The Right Side of History,202002060124,939369505
TheEpicGhosty,Template:Did you know nominations/The Right Side of History,202002060123,939369396
TheEpicGhosty,Template:Did you know nominations/The Right Side of History,202002060117,939368706
TheEpicGhosty,Template talk:Did you know,202002060115,939368574
TheEpicGhosty,Template:Did you know nominations/The Right Side of History,202002060113,939368295
TheEpicGhosty,The Right Side of History,202002060111,939368124
TheEpicGhosty,The Right Side of History,202002060052,939366054
Teddy.Coughlin,Avex Group,202004141822,950951147
Teddy.Coughlin,Keiretsu,202004141545,950925918
Teddy.Coughlin,VAP (company),202004131620,950743911
Teddy.Coughlin,Toyota Group,202004131551,950739002
Teddy.Coughlin,Results of the 2020 Democratic Party presidential primaries,202004121249,950510341
Teddy.Coughlin,CBS,202004110336,950264732
Teddy.Coughlin,Keiretsu,202004100222,950068425
Teddy.Coughlin,Keiretsu,202004091610,949976437
Teddy.Coughlin,Results of the 2020 Democratic Party presidential primaries,202004081838,949821546
Teddy.Coughlin,Joyce Chen (chef),202004051643,949286445
Teddy.Coughlin,Joyce Chen (chef),202004051640,949285974
Teddy.Coughlin,Joyce Chen (chef),202004051638,949285701
Teddy.Coughlin,Joyce Chen (chef),202004051636,949285353
Teddy.Coughlin,Joyce Chen (chef),202004051635,949285230
Teddy.Coughlin,Joyce Chen (chef),202004051631,949284743
Teddy.Coughlin,Joyce Chen (chef),202004051630,949284608
Teddy.Coughlin,Keiretsu,202004012017,948576309
Teddy.Coughlin,Keiretsu,202004012012,948575513
Teddy.Coughlin,Keiretsu,202004012010,948575194
Teddy.Coughlin,Keiretsu,202004011725,948550580
Teddy.Coughlin,Keiretsu,202004011658,948546930
Teddy.Coughlin,Keiretsu,202003260522,947420402
Teddy.Coughlin,Joyce Chen (chef),202003251322,947292874
Teddy.Coughlin,Joyce Chen (chef),202003251321,947292820
Teddy.Coughlin,Joyce Chen (chef),202003251319,947292499
Teddy.Coughlin,Joyce Chen (chef),202003251315,947291993
Teddy.Coughlin,Joyce Chen (chef),202003251314,947291927
Teddy.Coughlin,Results of the 2020 Democratic Party presidential primaries,202003241151,947114704
Teddy.Coughlin,Keiretsu,202003220153,946732285
Teddy.Coughlin,Keiretsu,202003220146,946731254
Teddy.Coughlin,Keiretsu,202003192004,946379215
Teddy.Coughlin,Keiretsu,202003191958,946378342
Teddy.Coughlin,Keiretsu,202003191954,946377760
Teddy.Coughlin,Keiretsu,202003191951,946377440
Teddy.Coughlin,Keiretsu,202003191949,946377108
Teddy.Coughlin,Keiretsu,202003191941,946375921
Teddy.Coughlin,Category:JVC Kenwood,202003191927,946373827
Teddy.Coughlin,JVCKenwood,202003191926,946373759
Teddy.Coughlin,Category:JVC Kenwood,202003191923,946373316
Teddy.Coughlin,JVCKenwood,202003191923,946373266
Teddy.Coughlin,Results of the 2020 Democratic Party presidential primaries,202003191531,946339898
Teddy.Coughlin,Joyce Chen (chef),202003181846,946201089
Teddy.Coughlin,Joyce Chen (chef),202003181845,946201031
Teddy.Coughlin,2020 Arizona Democratic primary,202003181253,946155362
Teddy.Coughlin,2020 Arizona Democratic primary,202003181249,946155070
Teddy.Coughlin,2020 Arizona Democratic primary,202003181249,946155043
Teddy.Coughlin,2020 Arizona Democratic primary,202003181248,946155011
Teddy.Coughlin,2020 Arizona Democratic primary,202003181248,946154949
Teddy.Coughlin,2020 Arizona Democratic primary,202003181247,946154915
Teddy.Coughlin,2020 Arizona Democratic primary,202003181246,946154803
199.85.82.130,Jeff Buckley,202002280541,942998034
199.85.82.130,Rita of Cascia,202002142011,940810977
199.85.82.130,Plato's theory of soul,201911080330,925145972
199.85.82.130,Kolten Wong,201911040306,924479975
199.85.82.130,Mara Wilson,201910111614,920747265
199.85.82.130,Association of European Parliamentarians with Africa,201909151932,915876544
A.%20Randomdude0000,Financial crisis of 2007–08,202004101839,950194753
A.%20Randomdude0000,David Byrne,202004101455,950161633
A.%20Randomdude0000,Zapruder film,202004101452,950161209
A.%20Randomdude0000,Zapruder film,202004101448,950160688
A.%20Randomdude0000,2020 Democratic National Convention,202004101439,950159482
A.%20Randomdude0000,City Lights Bookstore,202004101430,950158116
A.%20Randomdude0000,Health in Bangladesh,202003312226,948412822
A.%20Randomdude0000,The Last O.G.,202003312215,948411431
A.%20Randomdude0000,Keegan-Michael Key,202003302307,948243693
A.%20Randomdude0000,Cisgender,202003302246,948241300
A.%20Randomdude0000,Cisgender,202003302245,948241047
A.%20Randomdude0000,Cisgender,202003302239,948240230
A.%20Randomdude0000,Hey Joe,202003302229,948239168
A.%20Randomdude0000,Rent-seeking,202003302223,948238251
A.%20Randomdude0000,Prison–industrial complex,202003302219,948237680
A.%20Randomdude0000,The Office (American TV series),202003220328,946743404
A.%20Randomdude0000,Talk:Peter Gabriel,202003220316,946741906
A.%20Randomdude0000,Kick Out the Jams,202003220306,946740590
A.%20Randomdude0000,Kick Out the Jams,202003220259,946739733
A.%20Randomdude0000,Kick Out the Jams,202003220256,946739427
A.%20Randomdude0000,Kick Out the Jams,202003220250,946738812
A.%20Randomdude0000,Rosario Dawson,202003210321,946586759
A.%20Randomdude0000,Rosario Dawson,202003210317,946586224
A.%20Randomdude0000,Rosario Dawson,202003210302,946584533
A.%20Randomdude0000,Rosario Dawson,202003210301,946584416
A.%20Randomdude0000,Joe Biden 2020 presidential campaign,202003150306,945618513
A.%20Randomdude0000,2020 Libertarian Party presidential primaries,202003142343,945595372
A.%20Randomdude0000,Seven Nation Army,202003142319,945592411
A.%20Randomdude0000,2020 Democratic Party presidential debates,202003142311,945591425
A.%20Randomdude0000,Talk:2020 Libertarian Party presidential primaries,202003142308,945591060
A.%20Randomdude0000,2020 Libertarian Party presidential primaries,202003142302,945590489
A.%20Randomdude0000,Internet safety,202003101755,944913737
A.%20Randomdude0000,Talk:2020 Libertarian Party presidential primaries,202003101745,944912398
A.%20Randomdude0000,Talk:2020 Libertarian Party presidential primaries,202003101719,944908639
A.%20Randomdude0000,Frank Serpico,202003100422,944825972
A.%20Randomdude0000,1992 Los Angeles riots,202003100418,944825686
A.%20Randomdude0000,The Naked and the Dead,202003100247,944817305
A.%20Randomdude0000,The Naked and the Dead,202003100246,944817204
A.%20Randomdude0000,Talk:2020 Libertarian Party presidential primaries,202003082254,944621073
A.%20Randomdude0000,Bobcat Goldthwait,202003082228,944617966
A.%20Randomdude0000,Blue Man Group,202003070217,944317839
A.%20Randomdude0000,Sexual revolution in 1960s United States,202003070208,944316922
A.%20Randomdude0000,Sexual revolution in 1960s United States,202003070207,944316780
A.%20Randomdude0000,Opioid epidemic in the United States,202003070150,944314925
A.%20Randomdude0000,2020 Green Party presidential primaries,202003070133,944313147
A.%20Randomdude0000,2020 Green Party presidential primaries,202003070130,944312814
A.%20Randomdude0000,2020 Green Party presidential primaries,202003070119,944311716
A.%20Randomdude0000,2020 Green Party presidential primaries,202003070116,944311419
A.%20Randomdude0000,2020 Libertarian Party presidential primaries,202003070101,944309705
A.%20Randomdude0000,Red Scare,202003070057,944309260
2605:a000:1005:822d:6458:387b:b54e:8d80,Election Day (United States),202001242232,937420627
Theeddiebear888,Ultraviolet,202002190757,941555325
Theeddiebear888,America's Got Talent: The Champions,202002180309,941359354
Theeddiebear888,America's Got Talent: The Champions,202002180306,941358986
Theeddiebear888,America's Got Talent: The Champions,202002180304,941358653
Theeddiebear888,America's Got Talent: The Champions,202002180302,941358259
Theeddiebear888,America's Got Talent: The Champions,202002180301,941358081
Theeddiebear888,America's Got Talent: The Champions,202002180257,941357522
Theeddiebear888,America's Got Talent: The Champions,202002180250,941356412
Theeddiebear888,America's Got Talent: The Champions,202002180250,941356286
Theeddiebear888,America's Got Talent: The Champions,202002180246,941355612
Theeddiebear888,America's Got Talent: The Champions,202002180242,941355041
Theeddiebear888,America's Got Talent: The Champions,202002110328,940200867
Theeddiebear888,America's Got Talent: The Champions,202002110321,940199740
Theeddiebear888,America's Got Talent: The Champions,202002110320,940199587
Theeddiebear888,America's Got Talent: The Champions,202002110241,940193860
Theeddiebear888,America's Got Talent: The Champions,202002040416,939070660
Theeddiebear888,America's Got Talent: The Champions,202002040411,939070257
Theeddiebear888,America's Got Talent: The Champions,202002040346,939066950
Theeddiebear888,America's Got Talent: The Champions,202002040321,939064030
Theeddiebear888,Michael Ho (surfer),202001310412,938433150
Theeddiebear888,Tokugawa ieyasu,000,937300003
Theeddiebear888,Toyotomi hideyoshi,000,937299158
Theeddiebear888,Oda nobunaga,000,937298918
Theeddiebear888,Tiananmen Incident,202001240301,937295278
Theeddiebear888,Battle of Talas,202001150534,935859949
Theeddiebear888,List of Kim Jong-il's titles,202001130242,935522778
Theeddiebear888,User:Theeddiebear888,202001130227,935521011
Theeddiebear888,User:Theeddiebear888,202001122218,935491078
Theeddiebear888,User:Theeddiebear888,202001122206,935489350
Theeddiebear888,List of Kim Jong-il's titles,202001121940,935470026
Theeddiebear888,List of Kim Jong-il's titles,202001121937,935469477
Theeddiebear888,List of Kim Jong-il's titles,202001121551,935437779
Theeddiebear888,List of national anthems,202001120318,935357003
Theeddiebear888,Top Ramen,202001080402,934733037
Theeddiebear888,User:Theeddiebear888,202001050156,934161439
Theeddiebear888,User talk:Theeddiebear888,202001050151,934160720
Theeddiebear888,User:Theeddiebear888,202001050144,934159726
Theeddiebear888,"Largo, Florida",202001050111,934154521
Theeddiebear888,Guzheng,201909082319,914710157
Matthew%20hk,"Alexandria, New South Wales",202004160033,951203436
Matthew%20hk,Causes of the 2019–20 Hong Kong protests,202004152349,951195332
Matthew%20hk,Wikipedia talk:WikiProject Football,202004151838,951145129
Matthew%20hk,Category:U.S. Siracusa players,202004151834,951144237
Matthew%20hk,User talk:81.159.166.31,202004151831,951143744
Matthew%20hk,Suki Potier,202004151532,951115857
Matthew%20hk,Maigaoqiao station,202004151510,951112337
Matthew%20hk,Maigaoqiao station,202004151509,951112149
Matthew%20hk,Maigaoqiao station,202004151507,951111887
Matthew%20hk,Maigaoqiao station,202004151506,951111808
Matthew%20hk,User talk:Promisedland6,202004151437,951107099
Matthew%20hk,East Week,202004141429,950914324
Matthew%20hk,East Week,202004141428,950914167
Matthew%20hk,East Week,202004141426,950913863
Matthew%20hk,East Week,202004141425,950913705
Matthew%20hk,East Week,202004141424,950913639
Matthew%20hk,Pingguoyuan station,202004121231,950508136
Matthew%20hk,User talk:119.237.153.66,202004121229,950507925
Matthew%20hk,User talk:Chindhakan,202004121229,950507906
Matthew%20hk,Matheus,202004120110,950425407
Matthew%20hk,Fernando Spinelli,202004101812,950190678
Matthew%20hk,Fernando Spinelli,202004101809,950190205
Matthew%20hk,Francesco Bonfiglio,202004101803,950189247
Matthew%20hk,Christian Tiboni,202004101801,950188966
Matthew%20hk,Christian Tiboni,202004101758,950188454
Matthew%20hk,Christian Tiboni,202004101758,950188320
Matthew%20hk,Fernando Spinelli,202004101753,950187538
Matthew%20hk,A.S.D. S.C. Palazzolo,202004101753,950187472
Matthew%20hk,A.S.D. S.C. Palazzolo,202004101749,950186834
Matthew%20hk,Francesco Bonfiglio,202004101748,950186663
Matthew%20hk,Franco Gorzelewski,202004101746,950186370
Matthew%20hk,Franco Gorzelewski,202004101746,950186312
Matthew%20hk,"Rosario Costantino (footballer, born 1997)",202004101741,950185721
Matthew%20hk,"Rosario Costantino (footballer, born 1997)",202004101741,950185668
Matthew%20hk,A.S.D. S.C. Palazzolo,202004101738,950185226
Matthew%20hk,Andrea D'Amico (footballer),202004101723,950182955
Matthew%20hk,"Rosario Costantino (footballer, born 1997)",202004101719,950182340
Matthew%20hk,Talk:MV Artania,202004091307,949953045
Matthew%20hk,MV Artania,202004091232,949949216
Matthew%20hk,MV Artania,202004091146,949944496
Matthew%20hk,MV Artania,202004091100,949939955
Matthew%20hk,MV Artania,202004091050,949938908
Matthew%20hk,MV Artania,202004091049,949938825
Matthew%20hk,Talk:2019–20 Hong Kong protests,202004091046,949938495
Matthew%20hk,Talk:2019–20 Hong Kong protests,202004091045,949938425
Matthew%20hk,MV Artania,202004091033,949937255
Matthew%20hk,MV Artania,202004091032,949937183
Matthew%20hk,User talk:PrisonerB,202004091030,949936970
Matthew%20hk,Talk:MV Artania,202004091030,949936954
Matthew%20hk,Ma On Shan,202004091026,949936585
Matthew%20hk,關寶慧,202004152009,59184085
Matthew%20hk,細So,202004131445,59147979
Matthew%20hk,李祖詒,202004131407,59147429
Matthew%20hk,五育中學 (香港),202004122155,59134750
Matthew%20hk,Talk:許冠傑,202004121335,59130755
Matthew%20hk,許冠傑,202004121333,59130731
Matthew%20hk,聖克里斯多福,202004110617,59106099
Matthew%20hk,香港聖公會聖基道兒童院,202004110613,59106035
Matthew%20hk,香港聖公會聖基道兒童院,202004110611,59105990
Matthew%20hk,香港聖公會聖基道兒童院,202004110611,59105981
Matthew%20hk,朴正熙遇刺,00,59105587
Matthew%20hk,雙十二政變,202004110549,59105575
Matthew%20hk,朴正熙,202004110517,59104877
Matthew%20hk,Talk:香港聖公會聖基道兒童院,202004110437,59104232
Matthew%20hk,Talk:香港聖公會聖基道兒童院,202004110435,59104203
Matthew%20hk,香港聖公會聖基道兒童院,202004110141,59101187
Matthew%20hk,清河邨,202004030857,58956346
Matthew%20hk,彼得卢屠杀,202004011429,58924327
Matthew%20hk,罗纳尔迪尼奥,202004011425,58924282
Matthew%20hk,罗纳尔迪尼奥,202004011423,58924250
Matthew%20hk,罗纳尔迪尼奥,202004011419,58924205
Matthew%20hk,罗纳尔迪尼奥,202004011417,58924164
Matthew%20hk,罗纳尔迪尼奥,202004011412,58924088
Matthew%20hk,罗纳尔迪尼奥,202004011411,58924082
Matthew%20hk,罗纳尔迪尼奥,202004011411,58924072
Matthew%20hk,徐家傑,202003311519,58904955
Matthew%20hk,西貢市,202003311337,58903189
Matthew%20hk,中泛控股,202003111740,58573997
Matthew%20hk,TCI 勝景遊,202003032229,58449170
Matthew%20hk,TCI 勝景遊,202003032228,58449166
Matthew%20hk,Talk:Kuoni勝景遊,00,58449134
Matthew%20hk,Talk:TCI 勝景遊,202003032223,58449133
Matthew%20hk,Kuoni勝景遊,00,58449132
Matthew%20hk,TCI 勝景遊,202003032223,58449131
Matthew%20hk,中铁交通投资集团,202002272307,58364393
Matthew%20hk,中国铁路工程集团,202002272306,58364391
Matthew%20hk,中铁交通投资集团,202002272305,58364380
Matthew%20hk,中國中鐵,202002272305,58364377
Matthew%20hk,中國中鐵,202002272303,58364364
Matthew%20hk,中國中鐵,202002272302,58364343
Matthew%20hk,梁芷珊,202002272246,58364272
Matthew%20hk,梁芷珊,202002272246,58364263
Matthew%20hk,中国铁路工程集团,202002270435,58347218
Matthew%20hk,中国铁路工程集团,202002270433,58347196
Matthew%20hk,李轩 (深泽),202002270414,58346974
Matthew%20hk,中国铁路工程集团,202002270410,58346940
Matthew%20hk,铁道部基建总局,00,58346904
Matthew%20hk,李轩 (深泽),202002270408,58346893
Matthew%20hk,中国铁路工程集团,202002270407,58346880
Matthew%20hk,中国铁路工程集团,202002270406,58346874
Jing345,User:Jing345,202004150256,951026005
Jing345,User:Jing345,202004150237,951023332
Jing345,User:Jing345,202004150231,951022479
Jing345,Biharis,202004132126,950792069
Jing345,One-China policy,202003271353,947625525
Jing345,Malaysia,202003251411,947299418
Jing345,Bumiputera (Malaysia),202003251410,947299187
Jing345,Biharis,202003160546,945800458
Jing345,One-China policy,202003140619,945476540
Jing345,Tetraphobia,202003021314,943543272
Jing345,Tetraphobia,202003021304,943542185
Jing345,Group of 77,202002171344,941252795
Jing345,Tin,202002170741,941218105
Jing345,ASEAN,202002042346,939198675
Jing345,Idol Producer (season 3),202002021552,938822702
Jing345,Idol Producer (season 3),202001312115,938543330
Jing345,Sichuan,202001191311,936528850
Jing345,Kachin Independence Army,202001181559,936395606
Jing345,Xiong (surname),202001152105,935961699
Jing345,Li Ziqi (blogger),202001150839,935874974
Jing345,Economy of China,202001141458,935756196
Jing345,Economy of China,202001141449,935755074
Jing345,Ikumi Yoshimatsu,202001130042,935509116
Jing345,Tsem Tulku Rinpoche,202001130033,935508020
Jing345,Priston Tale,202001130006,935504776
Jing345,Alipay,202001122335,935500667
Jing345,Alipay,202001122332,935500354
Jing345,Anti-Khmer sentiment,202001122231,935492646
Jing345,Anti-Khmer sentiment,202001122229,935492369
Jing345,Anti-Khmer sentiment,202001122048,935479373
Jing345,Anti-Khmer sentiment,202001122045,935478955
Jing345,Junius Ho,202001070247,934540145
Jing345,Junius Ho,202001070002,934517249
Jing345,Wang Zhimin,202001060903,934397041
Jing345,Sammul Chan,201912301809,933227801
Jing345,Sammul Chan,201912301748,933224549
Jing345,7Senses,201912280934,932808403
Jing345,7Senses,201912280928,932807851
Jing345,Alipay,201912251455,932388260
Jing345,Alipay,201912251449,932387841
Jing345,SNH48,201912100104,930069361
Jing345,Dagon Township,201911210541,927242840
Jing345,Petroyuan,201911130011,925894722
Jing345,Günther Oettinger,201911120842,925783416
Jing345,Human Rights Watch,201910182152,921942385
Jing345,7Senses,201908051944,909492401
Jing345,7Senses,201908051943,909492238
Jing345,Tsem Tulku Rinpoche,201908021538,909028303
Jing345,SNH48,201907241712,907696797
Jing345,林明禎,202002080312,58040645
Jing345,女子音乐组合,201906082227,54744110
Jing345,女子音乐组合,201905301135,54616925
Jing345,女子音乐组合,201905301133,54616910
Jing345,女子音乐组合,201905301112,54616694
Jing345,女子音乐组合,201905300220,54611000
Jing345,女子音乐组合,201905300210,54610877
Jing345,女子音乐组合,201905300207,54610849
Jing345,陳漢娜,201904260621,54174168
Jing345,王卓淇,201812041546,52263644
Jing345,中国梦之声·下一站传奇,201810301706,51839252
Jing345,中国梦之声·下一站传奇,201810300948,51834622
Jing345,中国梦之声·下一站传奇,201810291713,51827662
Jing345,中国梦之声·下一站传奇,201810291152,51824049
Jing345,中国梦之声·下一站传奇,201810282033,51816574
Jing345,中国梦之声·下一站传奇,201810281941,51816432
Jing345,中国梦之声·下一站传奇,201810281927,51816408
Jing345,中国梦之声·下一站传奇,201810281913,51816366
Jing345,中国梦之声·下一站传奇,201810281906,51816350
Jing345,中国梦之声·下一站传奇,201810281819,51816232
Jing345,中国梦之声·下一站传奇,201810281740,51816037
Jing345,中国梦之声·下一站传奇,201810281725,51815974
Jing345,中国梦之声·下一站传奇,201810281715,51815931
Jing345,中国梦之声·下一站传奇,201810281619,51815533
Jing345,中国梦之声·下一站传奇,201810281411,51814130
Jing345,中国梦之声·下一站传奇,201810281409,51814105
Jing345,中国梦之声·下一站传奇,201810281336,51813678
Jing345,中国梦之声·下一站传奇,201810281150,51812318
Jing345,陈意涵 (中国大陆),201808130936,50851078
Jing345,女子音乐组合,201807170537,50445812
Jing345,席惟倫,201807020253,50212923
Jing345,女子音乐组合,201807012140,50209949
Jing345,蜜蜂少女隊,201806302337,50196086
Jing345,女子音乐组合,201806302319,50196021
Jing345,張雪迎,201805291338,49764457
Jing345,女子音乐组合,201804071707,49054711
Jing345,葉麗嘉,201802131857,48284630
Jing345,YEPGIRLS,201802022330,48129499
Jing345,女子音乐组合,201801271613,48033229
Jing345,女子音乐组合,201801271607,48033159
Jing345,卓毓彤,201801200316,47909433
Jing345,于文文,201801180704,47885419
Jing345,女子音乐组合,201801140149,47826419
Jing345,女子音乐组合,201801140148,47826407
Jing345,女子音乐组合,201801140144,47826381
Jing345,女子音乐组合,201801140126,47826271
Jing345,蔡頤榛,201801061620,47695818
Jing345,李悅君,201712281530,47563831
Jing345,盧巧音,201712211812,47471740
Jing345,李麗珊 (藝人),201710191401,46629756
Hugo999,List of road–rail bridges,202004160459,951239135
Hugo999,List of road–rail bridges,202004160457,951239030
Hugo999,List of parks in Antwerp,202004160448,951238124
