name,lang,type
張建宗,{'zh': 1},article
李家超,{'zh': 1},article
林鄭月娥,{'zh': 1},article
香港警務處,{'zh': 1},article
香港熱帶氣旋警告信號,{'zh': 1},article
摩星嶺 (香港),{'zh': 1},article
Shandong,{'en': 1},article
2020 coronavirus pandemic in Japan,{'en': 1},article
Xinhai Revolution,{'en': 1},article
Chinese people,{'en': 1},article
Mid-Autumn Festival,{'en': 1},article
Kimono,{'en': 1},article
陈破空,{'zh': 1},article
Prime Minister of Cambodia,{'en': 1},article
2020 coronavirus pandemic in Cambodia,{'en': 1},article
List of Joe Biden 2020 presidential campaign endorsements,{'en': 1},article
Tram Iv Tek,{'en': 1},article
Template:Cambodian Royal Government,{'en': 1},article
Cham Prasidh,{'en': 1},article
"Talk:Ministry of Science, Technology and Innovation (Cambodia)",{'en': 1},article
"Talk:Ministry of Industry, Science, Technology and Innovation (Cambodia)",{'en': 1},article
"Ministry of Science, Technology and Innovation (Cambodia)",{'en': 1},article
"Ministry of Industry, Science, Technology and Innovation (Cambodia)",{'en': 1},article
List of Bernie Sanders 2020 presidential campaign endorsements,{'en': 1},article
2020 United States Senate election in Texas,{'en': 1},article
Sajid Javid,{'en': 1},article
Rishi Sunak,{'en': 1},article
2020 United States Senate election in Colorado,{'en': 1},article
2021 New York City mayoral election,{'en': 1},article
2022 United States Senate election in New York,{'en': 1},article
Keir Starmer,{'en': 1},article
Template:Cambodian ministries,{'en': 1},article
2020 United States House of Representatives elections in Michigan,{'en': 1},article
2020 United States House of Representatives elections in Massachusetts,{'en': 1},article
2020 United States House of Representatives elections in California,{'en': 1},article
2020 United States House of Representatives elections in Missouri,{'en': 1},article
2020 United States House of Representatives elections in New York,{'en': 1},article
2020 United States House of Representatives elections in Minnesota,{'en': 1},article
"Kumano, Mie",{'en': 1},article
"Takamatsu, Kagawa",{'en': 1},article
Masaharu Fukuyama,{'en': 1},article
Yuya Uchida (singer),{'en': 1},article
Chiemi Eri,{'en': 1},article
Hiroshima,{'en': 1},article
"Hikari, Yamaguchi",{'en': 1},article
Shimonoseki,{'en': 1},article
Seishi Yokomizo,{'en': 1},article
"Kanoya, Kagoshima",{'en': 1},article
"Fukuyama, Hiroshima",{'en': 1},article
"Tawaramoto, Nara",{'en': 1},article
Port of Yokohama,{'en': 1},article
Kyu Sakamoto,{'en': 1},article
Dahyun,{'en': 1},article
"Gojō, Nara",{'en': 1},article
Jimmy Onishi,{'en': 1},article
"Akashi, Hyōgo",{'en': 1},article
Okinawa (city),{'en': 1},article
"Sakurai, Nara",{'en': 1},article
Uwajima Castle,{'en': 1},article
Minakata Kumagusu,{'en': 1},article
Tokushima (city),{'en': 1},article
Kunio Yanagita,{'en': 1},article
"Tosashimizu, Kōchi",{'en': 1},article
Nakahama Manjirō,{'en': 1},article
"Kushimoto, Wakayama",{'en': 1},article
Nissan,{'en': 1},article
"Uda, Nara",{'en': 1},article
"Uwajima, Ehime",{'en': 1},article
Nishinomiya,{'en': 1},article
"Asuka, Nara",{'en': 1},article
"Minami-ku, Yokohama",{'en': 1},article
"Sakae-ku, Yokohama",{'en': 1},article
Yūjirō Ishihara,{'en': 1},article
"Tenri, Nara",{'en': 1},article
"Ise, Mie",{'en': 1},article
"Seya-ku, Yokohama",{'en': 1},article
"Totsuka-ku, Yokohama",{'en': 1},article
"Tsuzuki-ku, Yokohama",{'en': 1},article
Fubuki Koshiji,{'en': 1},article
"Mishima, Shizuoka",{'en': 1},article
Hajime Hana,{'en': 1},article
"Midori-ku, Yokohama",{'en': 1},article
"Kōhoku-ku, Yokohama",{'en': 1},article
Hitoshi Ueki,{'en': 1},article
Donnie Yen,{'en': 1},article
Naha,{'en': 1},article
"Isogo-ku, Yokohama",{'en': 1},article
"Hodogaya-ku, Yokohama",{'en': 1},article
"Toba, Mie",{'en': 1},article
Kobe Port Tower,{'en': 1},article
"Hyōgo-ku, Kobe",{'en': 1},article
Rinzai-ji,{'en': 1},article
"Asahi-ku, Yokohama",{'en': 1},article
伊豆市,{'zh': 1},article
彩瑛,{'zh': 1},article
土佐清水市,{'zh': 1},article
磐田市,{'zh': 1},article
熊野市,{'zh': 1},article
光市,{'zh': 1},article
下关市,{'zh': 1},article
江利智惠美,{'zh': 1},article
霧島市,{'zh': 1},article
鹿屋市,{'zh': 1},article
福山市,{'zh': 1},article
志效,{'zh': 1},article
Sana (TWICE),{'zh': 1},article
定延,{'zh': 1},article
熊本市,{'zh': 1},article
田邊市,{'zh': 1},article
鳴門市,{'zh': 1},article
田原本町,{'zh': 1},article
明日香村,{'zh': 1},article
娜璉,{'zh': 1},article
石垣市,{'zh': 1},article
那霸市,{'zh': 1},article
多賢,{'zh': 1},article
鳥羽市,{'zh': 1},article
天理市,{'zh': 1},article
人吉市,{'zh': 1},article
五條市,{'zh': 1},article
宇陀市,{'zh': 1},article
沖繩市,{'zh': 1},article
鲁迅,{'zh': 1},article
德島市,{'zh': 1},article
高知市,{'zh': 1},article
下田市,{'zh': 1},article
鹿儿岛市,{'zh': 1},article
三浦市,{'zh': 1},article
橫須賀市,{'zh': 1},article
都筑區,{'zh': 1},article
青葉區 (橫濱市),{'zh': 1},article
泉區 (橫濱市),{'zh': 1},article
榮區,{'zh': 1},article
瀨谷區,{'zh': 1},article
綠區 (橫濱市),{'zh': 1},article
旭區 (橫濱市),{'zh': 1},article
港南區 (日本),{'zh': 1},article
戶塚區,{'zh': 1},article
港北區 (日本),{'zh': 1},article
金澤區,{'zh': 1},article
磯子區,{'zh': 1},article
保土谷區,{'zh': 1},article
南區 (橫濱市),{'zh': 1},article
西區 (橫濱市),{'zh': 1},article
神奈川區,{'zh': 1},article
鶴見區 (橫濱市),{'zh': 1},article
中區 (橫濱市),{'zh': 1},article
日產汽車,{'zh': 1},article
三岛由纪夫,{'zh': 1},article
長崎港,{'zh': 1},article
甄子丹,{'zh': 1},article
橫濱地標大廈,{'zh': 1},article
陳慧琳,{'zh': 1},article
李小龙,{'zh': 1},article
長谷川町子,{'zh': 1},article
陳興道,{'zh': 1},article
駿府城,{'zh': 1},article
登呂遺址,{'zh': 1},article
Ring Inc.,{'en': 1},article
2019 Dresden heist,{'en': 1},article
Talk:New Classical architecture,{'en': 1},article
Talk:2019 Hong Kong local elections,{'en': 1},article
Ploče,{'en': 1},article
St. Petersburg High School,{'en': 1},article
"St. Pete Beach, Florida",{'en': 1},article
Chonthicha Jaengraew,{'en': 1},article
File:Il collegio.png,{'en': 1},article
Venera,{'en': 1},article
Wikipedia:WikiProject Spaceflight/Members,{'en': 1},article
Almaz (disambiguation),{'en': 1},article
User talk:YuriGagrin12,{'en': 1},article
Il collegio,{'en': 1},article
User:YuriGagrin12/Il collegio,{'en': 1},article
File talk:Il collegio.png,{'en': 1},article
Andrews Osborne Academy,{'en': 1},article
Blitzchung controversy,{'en': 1},article
Irtysh (rocket),{'en': 1},article
Grande Prêmio Protetora do Turfe,{'en': 1},article
"Papers, Please",{'en': 1},article
Talk:Transnistria,{'en': 1},article
Transnistria,{'en': 1},article
Igor Savochkin,{'en': 1},article
Wikipedia:Administrators' noticeboard/Non-autoconfirmed posts,{'en': 1},article
User talk:MJL/Archive 8,{'en': 1},article
User:YuriGagrin12/TWA/Earth,{'en': 1},article
User talk:YuriGagrin12/TWA,{'en': 1},article
User:YuriGagrin12,{'en': 1},article
Street hockey,{'en': 1},article
Bliss (image),{'en': 1},article
User:YuriGagrin12/sandbox,{'en': 1},article
Everipedia,{'en': 1},article
Talk:Bliss (image),{'en': 1},article
National Hobo Convention,{'en': 1},article
User talk:JFG,{'en': 1},article
User talk:Ivanlm78,{'en': 1},article
Carbon footprint,{'en': 1},article
Agriculture in Albania,{'en': 1},article
Rail transport,{'en': 1},article
Household debt,{'en': 1},article
Airport,{'en': 1},article
Heliport,{'en': 1},article
Afghanistan,{'en': 1},article
Aruba,{'en': 1},article
Geography of Aruba,{'en': 1},article
Geography of Syria,{'en': 1},article
Health in Syria,{'en': 1},article
Belize,{'en': 1},article
Argentina,{'en': 1},article
Deaths in 2018,{'en': 1},article
William H. Danforth,{'en': 1},article
Nestlé Purina PetCare,{'en': 1},article
Sant Feliu de Llobregat,{'en': 1},article
100 metres,{'en': 1},article
Criticism of response to the 2019–20 coronavirus pandemic,{'en': 1},article
Talk:2020 Italy coronavirus lockdown,{'en': 1},article
User talk:FobTown,{'en': 1},article
2020 coronavirus pandemic in Italy,{'en': 1},article
Citarum River,{'en': 1},article
User talk:Sleath56,{'en': 1},article
User talk:Cold Season,{'en': 1},article
Battle of Stalingrad,{'en': 1},article
User talk:Akira CA,{'en': 1},article
User talk:Almaty,{'en': 1},article
Talk:Prejudiced attitudes in response to the 2019–20 coronavirus outbreak,{'en': 1},article
Prejudiced attitudes in response to the 2019–20 coronavirus outbreak,{'en': 1},article
European Health Insurance Card,{'en': 1},article
Kim Myong-chol,{'en': 1},article
Wikipedia:Articles for deletion/Log/2019 December 12,{'en': 1},article
Wikipedia:WikiProject Deletion sorting/Women,{'en': 1},article
Wikipedia:WikiProject Deletion sorting/People,{'en': 1},article
Wikipedia:WikiProject Deletion sorting/Businesspeople,{'en': 1},article
Wikipedia:Articles for deletion/Stephanie Korey,{'en': 1},article
Stephanie Korey,{'en': 1},article
Gare de Lille Europe,{'en': 1},article
Julian King (diplomat),{'en': 1},article
Talk:Caitlyn Jenner,{'en': 1},article
Charles Taylor (Liberian politician),{'en': 1},article
LGBT rights in the European Union,{'en': 1},article
Abortion in the United Kingdom,{'en': 1},article
Emergency Regulations Ordinance,{'en': 1},article
Wrightbus,{'en': 1},article
Thomas Cook Group,{'en': 1},article
Martyn Underhill,{'en': 1},article
European Union (Withdrawal) (No. 2) Act 2019,{'en': 1},article
Amber Rudd,{'en': 1},article
Zeke and Luther,{'en': 1},article
Unfair dismissal in the United Kingdom,{'en': 1},article
Charter of Fundamental Rights of the European Union,{'en': 1},article
Criminal Offence,{'en': 1},article
International recognition of Abkhazia and South Ossetia,{'en': 1},article
Europe of Nations and Freedom,{'en': 1},article
GitLab,{'en': 1},article
Europe of Freedom and Direct Democracy,{'en': 1},article
Leader of the Opposition (United Kingdom),{'en': 1},article
Internet Party (New Zealand),{'en': 1},article
Songun,{'en': 1},article
Brexit Party,{'en': 1},article
Leader of the Brexit Party,{'en': 1},article
Talk:Brexit Party,{'en': 1},article
Sino-British Joint Declaration,{'en': 1},article
Ukrainian Soviet Socialist Republic,{'en': 1},article
Change UK,{'en': 1},article
Beme (app),{'en': 1},article
UK Independence Party,{'en': 1},article
Unexplained wealth order,{'en': 1},article
2019 European Parliament election in the United Kingdom,{'en': 1},article
Talk:9th European Parliament,{'en': 1},article
Talk:Ninth European Parliament,{'en': 1},article
9th European Parliament,{'en': 1},article
Ninth European Parliament,{'en': 1},article
Syed Kamall,{'en': 1},article
English Defence League,{'en': 1},article
Fiona Onasanya,{'en': 1},article
Capital of Indonesia,{'en': 1},article
École nationale d'administration,{'en': 1},article
List of universities in North Korea,{'en': 1},article
Brexit,{'en': 1},article
Template:History of Islamic State of Iraq and the Levant,{'en': 1},article
Islamic State of Iraq and the Levant,{'en': 1},article
Talk:Brexit,{'en': 1},article
Withdrawal from the European Union,{'en': 1},article
Sebastian Kurz,{'en': 1},article
User:Colonestarrice/pre2,{'en': 1},article
Close to the Sun (video game),{'en': 1},article
New York Constitution,{'en': 1},article
Supreme Court of the United States,{'en': 1},article
List of heads of government under Austrian Emperors,{'en': 1},article
Reporter of Decisions of the Supreme Court of the United States,{'en': 1},article
Procedures of the Supreme Court of the United States,{'en': 1},article
President of Austria,{'en': 1},article
Presidential Chancellery,{'en': 1},article
Template:Infobox political system,{'en': 1},article
Politics of Austria,{'en': 1},article
Talk:Presidential Chancellery (Austria),{'en': 1},article
Talk:Presidential Chancellery,{'en': 1},article
Presidential Chancellery (Austria),{'en': 1},article
Donald W. Washington,{'en': 1},article
United States federal executive departments,{'en': 1},article
Reserve components of the United States Armed Forces,{'en': 1},article
Austria,{'en': 1},article
Federal Reserve,{'en': 1},article
European Central Bank,{'en': 1},article
Template:Infobox central bank,{'en': 1},article
User talk:Springpfühler,{'en': 1},article
User talk:2A02:1811:8415:CA00:EC7C:7A6C:6527:39D,{'en': 1},article
Talk:Austrian People's Party,{'en': 1},article
Powers of the president of the United States,{'en': 1},article
Erna Solberg,{'en': 1},article
Impeachment investigations of United States federal officials,{'en': 1},article
"Troy, Michigan",{'en': 1},article
1972 United States presidential election,{'en': 1},article
Massachusetts liberal,{'en': 1},article
"Cambridge, Massachusetts",{'en': 1},article
Governor of Virginia,{'en': 1},article
Virginia House of Delegates,{'en': 1},article
Virginia's 94th House of Delegates district,{'en': 1},article
Shelly Simonds,{'en': 1},article
Boston,{'en': 1},article
Greater Boston,{'en': 1},article
Kailash Satyarthi,{'en': 1},article
Massachusetts,{'en': 1},article
Vermont,{'en': 1},article
New Hampshire,{'en': 1},article
Lyudmila Pavlichenko,{'en': 1},article
Princess Catherine Ivanovna of Russia,{'en': 1},article
Women in Red,{'en': 1},article
Communism,{'en': 1},article
Immigration to the United States,{'en': 1},article
Canada,{'en': 1},article
Manhattan,{'en': 1},article
First Sino-Japanese War,{'en': 1},article
Papua New Guinea,{'en': 1},article
"Prince Philip, Duke of Edinburgh",{'en': 1},article
Constitution of Ukraine,{'en': 1},article
Model United Nations of the University of Chicago (MUNUC),{'en': 1},article
No taxation without representation,{'en': 1},article
Doug Fears,{'en': 1},article
New York City,{'en': 1},article
Pyongyang,{'en': 1},article
London and Paris Conferences,{'en': 1},article
Australia,{'en': 1},article
Westphalian sovereignty,{'en': 1},article
2014 Ukrainian revolution,{'en': 1},article
Elizabeth II,{'en': 1},article
United States Homeland Security Council,{'en': 1},article
New York (state),{'en': 1},article
Liberal democracy,{'en': 1},article
U.S. state,{'en': 1},article
Straits Settlements,{'en': 1},article
Hassanal Bolkiah,{'en': 1},article
United States National Security Council,{'en': 1},article
List of air forces,{'en': 1},article
"Rochester, New York",{'en': 1},article
1954 Geneva Conference,{'en': 1},article
Western Bloc,{'en': 1},article
Annexation of Crimea by the Russian Federation,{'en': 1},article
Colony of Singapore,{'en': 1},article
List of sultans of Brunei,{'en': 1},article
Sons of Liberty,{'en': 1},article
National Security Act of 1947,{'en': 1},article
Ukraine,{'en': 1},article
United States Navy,{'en': 1},article
Philippines,{'en': 1},article
United States Armed Forces,{'en': 1},article
American Revolutionary War,{'en': 1},article
Brunei,{'en': 1},article
Ngo Dinh Diem,{'en': 1},article
Vietnam War,{'en': 1},article
South Vietnam,{'en': 1},article
Rudy Boesch,{'en': 1},article
North Asia,{'en': 1},article
Turkmenistan,{'en': 1},article
Denmark,{'en': 1},article
Dissolution of the Soviet Union,{'en': 1},article
Alexander Pushkin,{'en': 1},article
Eastern Europe,{'en': 1},article
Baltic Sea,{'en': 1},article
Commonwealth of Independent States,{'en': 1},article
Peninsula,{'en': 1},article
Moscow,{'en': 1},article
Aeroflot,{'en': 1},article
Sheremetyevo International Airport,{'en': 1},article
Northern Europe,{'en': 1},article
Central Asia,{'en': 1},article
East Slavic languages,{'en': 1},article
Landlocked country,{'en': 1},article
William Randolph Hearst,{'en': 1},article
Chase Coleman III,{'en': 1},article
Larry Robbins,{'en': 1},article
Glenview Capital Management,{'en': 1},article
Bruce Museum of Arts and Science,{'en': 1},article
Steven A. Cohen,{'en': 1},article
"Stamford, Connecticut",{'en': 1},article
Mathematical finance,{'en': 1},article
International Association for Quantitative Finance,{'en': 1},article
Jim Simons (mathematician),{'en': 1},article
Hedge fund,{'en': 1},article
BlueCrest Capital Management,{'en': 1},article
Coatue Management,{'en': 1},article
George Clooney,{'en': 1},article
Rosemary Clooney,{'en': 1},article
Amal Clooney,{'en': 1},article
Marc Rowan,{'en': 1},article
Julian Robertson,{'en': 1},article
David Geffen,{'en': 1},article
"Millennium Management, LLC",{'en': 1},article
Israel Englander,{'en': 1},article
Robert Agostinelli,{'en': 1},article
Citadel LLC,{'en': 1},article
Kenneth C. Griffin,{'en': 1},article
Bernard Arnault,{'en': 1},article
Jamie Dinan,{'en': 1},article
Elliott Management Corporation,{'en': 1},article
Paul Singer (businessman),{'en': 1},article
Talk:Offshoots of Operation Car Wash,{'en': 1},article
Talk:Caixa 2,{'en': 1},article
Talk:Sand Creek massacre,{'en': 1},article
Julia Chan (chemist),{'en': 1},article
User:ChrisWar666,{'en': 1},article
Talk:Prince Pedro Carlos of Orléans-Braganza,{'en': 1},article
Brazilian imperial family,{'en': 1},article
Template:Brazilian imperial family,{'en': 1},article
Template:Pretenders to the Brazilian throne since 1889,{'en': 1},article
Ha*Ash discography,{'en': 1},article
Zack Werner,{'en': 1},article
Sand Creek massacre,{'en': 1},article
List of awards and nominations received by Ha*Ash,{'en': 1},article
Ha*Ash,{'en': 1},article
User talk:Ncyxie,{'en': 1},article
User talk:Gandg1530,{'en': 1},article
Wikipedia:Manual of Style/Lists,{'en': 1},article
Talk:List of awards and nominations received by Ha*Ash,{'en': 1},article
Talk:List of awards and nominations received by Katy Perry,{'en': 1},article
Sidharth Malhotra,{'en': 1},article
"Perdón, Perdón",{'en': 1},article
Lo Aprendí de Ti,{'en': 1},article
Talk:Clifford (character),{'en': 1},article
Te Dejo en Libertad,{'en': 1},article
Talk:MIUI,{'en': 1},article
User talk:Srujanh,{'en': 1},article
User:ChrisWar666/common.js,{'en': 1},article
Talk:Kate Simon (photographer),{'en': 1},article
Kate Simon (photographer),{'en': 1},article
List of performing artists at the Viña del Mar International Song Festival,{'en': 1},article
Ha*Ash (album),{'en': 1},article
User talk:Pulisic Endler,{'en': 1},article
Danna Paola (album),{'en': 1},article
Wikipedia:Redirects for discussion/Log/2019 December 2,{'en': 1},article
Ashley Grace (singer),{'en': 1},article
Talk:Iroquois,{'en': 1},article
Talk:RacingThePlanet,{'en': 1},article
Talk:List of earthquakes in Haiti,{'en': 1},article
List of earthquakes in Haiti,{'en': 1},article
Habitación Doble,{'en': 1},article
Meuse–Argonne offensive,{'en': 1},article
English Civil War,{'en': 1},article
I Wandered Lonely as a Cloud,{'en': 1},article
Template:Infobox poem,{'en': 1},article
Balkan Wars,{'en': 1},article
Easter Offensive,{'en': 1},article
Iranian Embassy siege,{'en': 1},article
Six-Day War (2000),{'en': 1},article
Six-Day War,{'en': 1},article
Six-Day War (1899),{'en': 1},article
Talk:Iranian Embassy siege,{'en': 1},article
User:Bonthefox3,{'en': 1},article
Talk:Six-Day siege,{'en': 1},article
Six-Day siege,{'en': 1},article
Template:Infobox diplomatic mission,{'en': 1},article
Peninsular War,{'en': 1},article
French Revolutionary Wars,{'en': 1},article
Template:Second French intervention in Mexico infobox,{'en': 1},article
French conquest of Algeria,{'en': 1},article
Operation Inherent Resolve,{'en': 1},article
Talk:Sectarian violence in Iraq (2006–2008),{'en': 1},article
Talk:Sectarian violence in Iraq (2006–2009),{'en': 1},article
Sectarian violence in Iraq (2006–2008),{'en': 1},article
Sectarian violence in Iraq (2006–2009),{'en': 1},article
Ugandan Bush War,{'en': 1},article
Koza riot,{'en': 1},article
Anglo-Spanish War (1796–1808),{'en': 1},article
User:Bonthefox3/sandbox,{'en': 1},article
War of the Three Henrys,{'en': 1},article
Gulf War,{'en': 1},article
Korean conflict,{'en': 1},article
Template:Infobox wildfire,{'en': 1},article
2019 Vietnam forest fires,{'en': 1},article
1974 in the Vietnam War,{'en': 1},article
Russian Revolution,{'en': 1},article
Kassia,{'en': 1},article
Overthrow of Slobodan Milošević,{'en': 1},article
Template:Russian Civil War,{'en': 1},article
Template:Ancient monuments in Rome,{'en': 1},article
File:Bon The Fox furries arts.png,{'en': 1},article
1998 United States embassy bombings,{'en': 1},article
Template:War in Afghanistan (2001–present) infobox,{'en': 1},article
Battlefield 1,{'en': 1},article
Greece during World War I,{'en': 1},article
Benzenehexol,{'en': 1},article
Fermi (disambiguation),{'en': 1},article
Monkey and hunter,{'en': 1},article
Five dots tattoo,{'en': 1},article
Membrane transport protein,{'en': 1},article
Graves' disease,{'en': 1},article
Egmont (play),{'en': 1},article
Fulminate,{'en': 1},article
Osmotic concentration,{'en': 1},article
TM2,{'en': 1},article
List of heads of government who were later imprisoned,{'en': 1},article
Wikipedia:Requested articles/Mathematics,{'en': 1},article
Carnival,{'en': 1},article
Assassination of Jamal Khashoggi,{'en': 1},article
L'Hôpital,{'en': 1},article
Carbohydrate,{'en': 1},article
Neil deGrasse Tyson,{'en': 1},article
Talk:Health effects of pesticides,{'en': 1},article
"San Marino, California",{'en': 1},article
Descartes' rule of signs,{'en': 1},article
Sharecropping,{'en': 1},article
Manumission,{'en': 1},article
Crop-lien system,{'en': 1},article
Andrew Carnegie,{'en': 1},article
Tornado intensity,{'en': 1},article
Newton's identities,{'en': 1},article
User talk:Kinglogic,{'en': 1},article
Andrew Jackson,{'en': 1},article
Richard Rusczyk,{'en': 1},article
Turtle,{'en': 1},article
Galaxy,{'en': 1},article
Galaxy merger,{'en': 1},article
List of trigonometric identities,{'en': 1},article
Moon,{'en': 1},article
Max Born,{'en': 1},article
Haenyeo,{'en': 1},article
The Federalist Papers,{'en': 1},article
Henry E. Huntington Middle School,{'en': 1},article
Chinese remainder theorem,{'en': 1},article
Inertia,{'en': 1},article
Burr–Hamilton duel,{'en': 1},article
Wikipedia:Wikipedia Asian Month/Participants/2017,{'en': 1},article
Blackstone's ratio,{'en': 1},article
Mass point geometry,{'en': 1},article
Casey's theorem,{'en': 1},article
Metamaterial,{'en': 1},article
Bach-Werke-Verzeichnis,{'en': 1},article
Economy of Zimbabwe,{'en': 1},article
Economy of Kenya,{'en': 1},article
Economy of Ethiopia,{'en': 1},article
Economy of Iran,{'en': 1},article
Economy of Israel,{'en': 1},article
Economy of Ukraine,{'en': 1},article
Economy of Malta,{'en': 1},article
Economy of Egypt,{'en': 1},article
Economy of Rwanda,{'en': 1},article
Economy of Nigeria,{'en': 1},article
Economy of Pakistan,{'en': 1},article
Economy of Bangladesh,{'en': 1},article
Economy of Kosovo,{'en': 1},article
Economy of Serbia,{'en': 1},article
Economy of India,{'en': 1},article
Hungary,{'en': 1},article
Economy of Hungary,{'en': 1},article
Economy of Luxembourg,{'en': 1},article
Economy of Slovakia,{'en': 1},article
Economy of Austria,{'en': 1},article
Economy of Belgium,{'en': 1},article
Economy of the Netherlands,{'en': 1},article
Economy of South Korea,{'en': 1},article
Economy of Spain,{'en': 1},article
Economy of Chile,{'en': 1},article
Economy of the European Union,{'en': 1},article
Economy of the Czech Republic,{'en': 1},article
Economy of Turkey,{'en': 1},article
Economy of Greece,{'en': 1},article
Economy of Vietnam,{'en': 1},article
Economy of North Macedonia,{'en': 1},article
Economy of Romania,{'en': 1},article
Economy of Bulgaria,{'en': 1},article
Economy of Montenegro,{'en': 1},article
Economy of Qatar,{'en': 1},article
Economy of Lithuania,{'en': 1},article
Economy of Latvia,{'en': 1},article
Economy of Estonia,{'en': 1},article
Economy of France,{'en': 1},article
Economy of the Republic of Ireland,{'en': 1},article
Economy of New Zealand,{'en': 1},article
Economy of Australia,{'en': 1},article
Economy of Singapore,{'en': 1},article
Economy of Russia,{'en': 1},article
Economy of Denmark,{'en': 1},article
Economy of Finland,{'en': 1},article
Economy of Sweden,{'en': 1},article
Economy of Norway,{'en': 1},article
Economy of Canada,{'en': 1},article
Economy of the United Kingdom,{'en': 1},article
Economy of Japan,{'en': 1},article
Economy of Germany,{'en': 1},article
Economy of South Africa,{'en': 1},article
Economy of Italy,{'en': 1},article
Economy of Sri Lanka,{'en': 1},article
Economy of Nepal,{'en': 1},article
Economy of the Maldives,{'en': 1},article
Economy of Bhutan,{'en': 1},article
Economy of Afghanistan,{'en': 1},article
Economy of Bosnia and Herzegovina,{'en': 1},article
Pyrrole–imidazole polyamides,{'en': 1},article
Template:Maharashtra transit,{'en': 1},article
Nashik Airport,{'en': 1},article
Nagpur Metro,{'en': 1},article
Rainbow Bus Rapid Transit System,{'en': 1},article
Mumbai Metro,{'en': 1},article
Draft:Nippo (company),{'en': 1},article
Komodo dragon,{'en': 1},article
Recycling,{'en': 1},article
Draft:Chagara,{'en': 1},article
Template:Teas,{'en': 1},article
Tea,{'en': 1},article
Employment Ice Age,{'en': 1},article
Lost Generation (disambiguation),{'en': 1},article
Template:Young adult development,{'en': 1},article
Hantu Bongkok,{'en': 1},article
Huai Kon,{'en': 1},article
Cataclysmic pole shift hypothesis,{'en': 1},article
Template:Climate oscillations,{'en': 1},article
True polar wander,{'en': 1},article
List of the busiest airports in Texas,{'en': 1},article
Blood-Spinal Cord Barrier,{'en': 1},article
Blood–brain barrier,{'en': 1},article
Blood Brain Barrier,{'en': 1},article
Geosolar cycle,{'en': 1},article
Sexual violence,{'en': 1},article
Child prostitution,{'en': 1},article
Localities of Mexico,{'en': 1},article
Culiacán,{'en': 1},article
Settlement classification in Mexico,{'en': 1},article
Municipalities of Mexico,{'en': 1},article
Villahermosa,{'en': 1},article
List of earthquakes in Japan,{'en': 1},article
User talk:Boing! said Zebedee,{'en': 1},article
Gua sha,{'en': 1},article
Central Bus Station Thiruvananthapuram,{'en': 1},article
Thiruvananthapuram Central railway station,{'en': 1},article
Ernakulam Town railway station,{'en': 1},article
Ernakulam Junction railway station,{'en': 1},article
She Taxi,{'en': 1},article
Kochi Water Metro,{'en': 1},article
Kochi Metro,{'en': 1},article
Thiruvananthapuram Light Metro,{'en': 1},article
Kozhikode Light Metro,{'en': 1},article
Template:Kerala transit,{'en': 1},article
Glycitin,{'en': 1},article
"Good Morning, Miss Bliss",{'en': 1},article
Gare de Libourne,{'en': 1},article
Sarlat-la-Canéda,{'en': 1},article
Gare de Périgueux,{'en': 1},article
Gare de Saint-Cyprien,{'en': 1},article
Régiolis,{'en': 1},article
User:CaptainDaniel23,{'en': 1},article
History of Northern Ireland,{'en': 1},article
1970s in Hong Kong,{'en': 1},article
My Love: Essential Collection,{'en': 1},article
SeaWorld Orlando,{'en': 1},article
Gare de Bordeaux-Saint-Jean,{'en': 1},article
Gare de Sarlat-la-Canéda,{'en': 1},article
Sled dog,{'en': 1},article
"St Ives, Cornwall",{'en': 1},article
Pont de pierre (Bordeaux),{'en': 1},article
Système U,{'en': 1},article
RMS Titanic in popular culture,{'en': 1},article
Sunday shopping,{'en': 1},article
Flying Without Wings,{'en': 1},article
E.Leclerc,{'en': 1},article
Hula Hoops,{'en': 1},article
Coffeehouse,{'en': 1},article
I'm Alive (Celine Dion song),{'en': 1},article
Unrestricted submarine warfare,{'en': 1},article
RMS Titanic,{'en': 1},article
Mirinda,{'en': 1},article
HMHS Britannic,{'en': 1},article
Grand Staircase of the RMS Titanic,{'en': 1},article
Roselle%20Charles,{},user
Steven Spielberg,{'en': 1},article
Mr. T,{'en': 1},article
Bill Withers,{'en': 1},article
G Herbo,{'en': 1},article
Bruce Lee,{'en': 1},article
Kenny Rogers,{'en': 1},article
Ciara,{'en': 1},article
British Airways,{'en': 1},article
University of Michigan,{'en': 1},article
Kash Doll,{'en': 1},article
Albert Einstein,{'en': 1},article
Michael Bloomberg,{'en': 1},article
Tom Steyer,{'en': 1},article
Federal Bureau of Investigation,{'en': 1},article
Adam Sandler,{'en': 1},article
Gordon Ramsay,{'en': 1},article
Bank of Canada,{'en': 1},article
Bank of England,{'en': 1},article
Barney & Friends,{'en': 1},article
Donald Trump 2020 presidential campaign,{'en': 1},article
Julian Castro,{'en': 1},article
John Beilein,{'en': 1},article
Cleveland Cavaliers,{'en': 1},article
Talk:Xinjiang re-education camps,{'en': 1},article
User:STSC/common.js,{'en': 1},article
Wikipedia:Reliable sources/Noticeboard,{'en': 1},article
Talk:Zeebee,{'en': 1},article
Zeebee,{'en': 1},article
Wikipedia:Articles for deletion/Protests of 2019,{'en': 1},article
User talk:STSC,{'en': 1},article
User:STSC,{'en': 1},article
Chowking,{'en': 1},article
