source,target,timestamp,id
42.200.115.128,“六四事件”的版本历史 - 维基百科，自由的百科全书,"['201910201803', '201910201801']","['56552817', '56552800']"
BakaChinatsu,“六四事件”的版本历史 - 维基百科，自由的百科全书,['201910201051'],['56547229']
173.255.253.109,“六四事件”的版本历史 - 维基百科，自由的百科全书,['201910201050'],['56547220']
波斯波莉斯,“六四事件”的版本历史 - 维基百科，自由的百科全书,['201910170110'],['56502202']
Sakramenti,“香港”的版本历史 - 维基百科，自由的百科全书,['202004130002'],['59135249']
OmgJasonSYF1220,“香港”的版本历史 - 维基百科，自由的百科全书,['202004070749'],['59033861']
Arthur011hk,“香港”的版本历史 - 维基百科，自由的百科全书,"['202004010142', '202003311417', '202003151108', '202003151106', '202003151105', '202003151104', '202003151103', '202003151102', '202003151100', '202003151059', '202003151058', '202003151056', '202003151054', '202003151054', '202003151052', '202003151051', '202003151050', '202003151049', '202003151048', '202003151040', '202003151039', '202003151036', '202003151031', '202003131537', '202001311218', '202001291503', '201912290530', '201912281544', '201912281512', '201911251236', '201911181513', '201911181342', '201911181332', '201910151202', '201910151201', '201910151157', '201909211503', '201908161347', '201907311323']","['58909627', '58903953', '58636412', '58636388', '58636374', '58636352', '58636339', '58636317', '58636296', '58636267', '58636249', '58636227', '58636205', '58636199', '58636180', '58636167', '58636152', '58636147', '58636117', '58635940', '58635915', '58635871', '58635791', '58604745', '57929478', '57901538', '57475999', '57470276', '57469805', '57015873', '56925579', '56924419', '56924297', '56484965', '56484954', '56484920', '56186646', '55683005', '55456916']"
InternetArchiveBot,“香港”的版本历史 - 维基百科，自由的百科全书,['202003311527'],['58905065']
Njzjz,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003300006', '201908140452', '201908140359']","['58870827', '55644955', '55644368']"
佛祖西来,“香港”的版本历史 - 维基百科，自由的百科全书,['202003291330'],['58865955']
Leolokey,“香港”的版本历史 - 维基百科，自由的百科全书,['202003240555'],['58780364']
Zhenyuan0402,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003240240', '202002130553', '202001210353']","['58777659', '58132113', '57786104']"
MoonLight3650,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003231439', '202003231437']","['58772416', '58772389']"
Godsfewew1232s,“香港”的版本历史 - 维基百科，自由的百科全书,['202003212023'],['58744624']
Lzzlnc,“香港”的版本历史 - 维基百科，自由的百科全书,['202003190125'],['58696969']
Feliciano0908,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003172245', '201912301044', '201908041825', '201908021759', '201908021617']","['58680282', '57494363', '55518637', '55489322', '55488569']"
Liu116,“香港”的版本历史 - 维基百科，自由的百科全书,['202003170936'],['58671628']
Natureindex,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003161428', '202003161425']","['58658381', '58658342']"
BladeRunner2077,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003150916', '201911031653', '201911031538', '201911031428']","['58634412', '56736429', '56735534', '56734577']"
CRHK128,“香港”的版本历史 - 维基百科，自由的百科全书,['202003150654'],['58630925']
木靈芝,“香港”的版本历史 - 维基百科，自由的百科全书,"['202003140649', '202003140638', '202003140630', '202003140624']","['58613482', '58613267', '58613154', '58613046']"
Lord Jaraxxus,“香港”的版本历史 - 维基百科，自由的百科全书,['202003111937'],['58575552']
Arronwan,“香港”的版本历史 - 维基百科，自由的百科全书,['202003101002'],['58551076']
Pktlaurence,“香港”的版本历史 - 维基百科，自由的百科全书,['202003042238'],['58463948']
Jimmyshjj,“香港”的版本历史 - 维基百科，自由的百科全书,['202002231227'],['58291352']
JuneAugust,“香港”的版本历史 - 维基百科，自由的百科全书,['202002230537'],['58284593']
Sun8908,“香港”的版本历史 - 维基百科，自由的百科全书,['202002201508'],['58245832']
Qiu Xingxiang,“香港”的版本历史 - 维基百科，自由的百科全书,['202002151143'],['58168223']
Sanmosa,“香港”的版本历史 - 维基百科，自由的百科全书,"['202002040913', '201909100822']","['57987290', '56043862']"
Kevin Smith Chen,“香港”的版本历史 - 维基百科，自由的百科全书,"['202001300512', '202001291506', '201911251219']","['57908365', '57901572', '57015596']"
四条河原町,“香港”的版本历史 - 维基百科，自由的百科全书,"['202001300254', '202001272034', '202001272021', '202001261820']","['57906499', '57877676', '57877632', '57864912']"
Chankwunyu,“香港”的版本历史 - 维基百科，自由的百科全书,"['202001291926', '202001291438']","['57904075', '57901199']"
Interinter321,“香港”的版本历史 - 维基百科，自由的百科全书,"['202001271912', '202001250947', '201912311814', '201912311812', '201911031706', '201911031641', '201910300526', '201910240636']","['57877425', '57846287', '57512081', '57512071', '56736566', '56736310', '56678395', '56597735']"
Nickice,“香港”的版本历史 - 维基百科，自由的百科全书,"['202001011659', '201911031439', '201911031212', '201910291419', '201910281042', '201910271945', '201909081009', '201909081004', '201908261044', '201908091844', '201908031757']","['57524502', '56734721', '56732782', '56671167', '56654548', '56647183', '56015917', '56015848', '55831447', '55585807', '55504702']"
Joeccho,“香港”的版本历史 - 维基百科，自由的百科全书,"['202001011442', '202001011440', '202001011437', '201911270254', '201911270253', '201911270251', '201910290451', '201910290450', '201910290447', '201910290447', '201910282338', '201910280754', '201910271429', '201910240535', '201910210519', '201910210516', '201910210514', '201910210511', '201909080422', '201909080421', '201909080420', '201909080417', '201909080416', '201909072349', '201908260239', '201908260236', '201908260235', '201908260233', '201908260232', '201908260227']","['57522900', '57522882', '57522835', '57035460', '57035449', '57035433', '56664503', '56664497', '56664446', '56664442', '56661650', '56652362', '56644547', '56597029', '56557143', '56557117', '56557100', '56557069', '56010122', '56010103', '56010079', '56010039', '56010032', '56006716', '55825290', '55825254', '55825245', '55825210', '55825203', '55825156']"
Clithering,“香港”的版本历史 - 维基百科，自由的百科全书,"['201912310101', '201908031718', '201908021625']","['57501206', '55504348', '55488651']"
行到水穷处,“香港”的版本历史 - 维基百科，自由的百科全书,"['201912291418', '201909081121']","['57483196', '56017129']"
Duaneyanan,“香港”的版本历史 - 维基百科，自由的百科全书,['201912211348'],['57351106']
嘉傑,“香港”的版本历史 - 维基百科，自由的百科全书,"['201912210830', '201911030600']","['57347844', '56728758']"
Oscar1003,“香港”的版本历史 - 维基百科，自由的百科全书,['201912110314'],['57209218']
Kriz Ju,“香港”的版本历史 - 维基百科，自由的百科全书,['201912082336'],['57181859']
Cbls1911,“香港”的版本历史 - 维基百科，自由的百科全书,['201912051357'],['57142976']
Thomas Chu Tsun On,“香港”的版本历史 - 维基百科，自由的百科全书,"['201912031457', '201911241541', '201911241538']","['57119452', '57004481', '57004450']"
Dominic3203,“香港”的版本历史 - 维基百科，自由的百科全书,['201911270445'],['57036603']
TjoergenF,“香港”的版本历史 - 维基百科，自由的百科全书,['201911180128'],['56916087']
英秀一心,“香港”的版本历史 - 维基百科，自由的百科全书,"['201910290235', '201910290233', '201910280815', '201910280812', '201910280800']","['56663099', '56663083', '56652668', '56652619', '56652468']"
Kerolf666,“香港”的版本历史 - 维基百科，自由的百科全书,"['201910290123', '201910210621']","['56662358', '56558356']"
姒姓賢寧,“香港”的版本历史 - 维基百科，自由的百科全书,['201910241838'],['56605253']
Pc1878,“香港”的版本历史 - 维基百科，自由的百科全书,['201910150856'],['56482840']
Ccck2004,“香港”的版本历史 - 维基百科，自由的百科全书,['201909240352'],['56215011']
Andrewkwok kly.a,“香港”的版本历史 - 维基百科，自由的百科全书,"['201909222045', '201909222036', '201909222031', '201909101817', '201909101651']","['56201781', '56201760', '56201753', '56050207', '56049742']"
South Melon HK,“香港”的版本历史 - 维基百科，自由的百科全书,['201909211145'],['56184455']
AINH,“香港”的版本历史 - 维基百科，自由的百科全书,['201909160442'],['56116304']
DST763291,“香港”的版本历史 - 维基百科，自由的百科全书,"['201908161806', '201908161804', '201908161804', '201908161742', '201908161737', '201907270435', '201907190248', '201907181314', '201907170748']","['55686344', '55686322', '55686313', '55686043', '55685976', '55391848', '55272783', '55267062', '55249980']"
一龍驤一,“香港”的版本历史 - 维基百科，自由的百科全书,"['201908161134', '201908160904', '201907280232', '201907200411', '201907200410', '201907191424', '201907181350', '201907180230']","['55680866', '55678144', '55403076', '55288047', '55288025', '55281113', '55267553', '55259776']"
Lau tommy,“香港”的版本历史 - 维基百科，自由的百科全书,['201908161031'],['55679739']
Super Wang,“香港”的版本历史 - 维基百科，自由的百科全书,['201908160310'],['55672060']
柳漫,“香港”的版本历史 - 维基百科，自由的百科全书,"['201908151959', '201908151957']","['55669628', '55669625']"
南環,“香港”的版本历史 - 维基百科，自由的百科全书,['201908150458'],['55658343']
Yxh1433,“香港”的版本历史 - 维基百科，自由的百科全书,"['201908140428', '201908140427', '201908140426']","['55644705', '55644695', '55644684']"
GriefCrow,“香港”的版本历史 - 维基百科，自由的百科全书,['201907310110'],['55447204']
Wcam,“香港”的版本历史 - 维基百科，自由的百科全书,['201907270307'],['55390812']
廣東後五虎,“香港”的版本历史 - 维基百科，自由的百科全书,['201907261323'],['55380457']
Jjktc,“香港”的版本历史 - 维基百科，自由的百科全书,['201907241839'],['55351659']
El%20C,Wikipedia:Administrators' noticeboard/Edit warring,['202004190751'],['951856270']
El%20C,Godhra train burning,"['202004190749', '202004190739']","['951855924', '951854821']"
El%20C,User talk:El C,"['202004190729', '202004190728', '202004190720']","['951853776', '951853717', '951852898']"
El%20C,Wikipedia:In the news/Candidates,['202004190728'],['951853659']
El%20C,Chennai metropolitan area,['202004190712'],['951852143']
El%20C,Hyderabad Metropolitan Region,['202004190712'],['951852108']
El%20C,Hong Kong independence,['202004190700'],['951850949']
Ifnord,Wikipedia:Administrator intervention against vandalism,"['202004172035', '202004171624']","['951575941', '951525465']"
Ipeedmypants%20lol,1989 Tiananmen Square protests,"['202004141542', '202004141540']","['950925542', '950925153']"
Auspicious%20bwszd,1989 Tiananmen Square protests,"['202004101421', '202004101342', '202004101339']","['950156781', '950151310', '950150968']"
Corn%20Kernel,1989 Tiananmen Square protests,"['202004081002', '202001281454']","['949753611', '938000203']"
Corn%20Kernel,Tesla Autopilot,['202002121357'],['940430110']
Corn%20Kernel,Superpower,"['201912200834', '201912200832']","['931654972', '931654864']"
Wcam,張韶涵,"['202004181452', '202004171152']","['59234624', '59212793']"
Wcam,鳳凰衛視香港台,['202004181448'],['59234544']
Wcam,凤凰卫视,['202004181437'],['59234403']
Wcam,历史,"['202004171601', '202004162127', '202004162120', '202004161306']","['', '', '', '']"
Wcam,Wikipedia:檔案存廢討論/快速刪除提報,"['202004171137', '202004161306', '202004160353', '202004152009', '202004151554']","['59212593', '59196667', '59188229', '59184083', '59182133']"
113.20.22.71,赵紫阳,['202003291021'],['58862822']
113.20.22.103,2019冠狀病毒病疫情相關爭議,"['202003250800', '202003250759', '202003250758', '202003250757']","['58796331', '58796319', '58796314', '58796301']"
Azboi,2020 coronavirus pandemic in the United States,['202003152346'],['945760654']
Azboi,Guangzhou Baiyun International Airport,['202003141454'],['945521540']
Azboi,Haikou Meilan International Airport,['202003020317'],['943484245']
Rodrigo%20Valequez,Wikipedia:Help desk,"['202004181558', '202004181556', '202004181553', '202004181542']","['951732261', '951731899', '951731425', '951729701']"
49.183.58.15,Human rights in China,['202003151008'],['945653842']
CLCStudent,Wikipedia:Administrator intervention against vandalism,"['202004181931', '202004181641']","['951765608', '951738707']"
CLCStudent,User talk:2A00:23C5:93AA:B501:1947:32C8:925A:2346,['202004181630'],['951736880']
CLCStudent,Silchester,['202004181630'],['951736873']
Serols,User talk:2A00:23C5:93AA:B501:1947:32C8:925A:2346,['202004181759'],['951751002']
Serols,Silchester,['202004181759'],['951750998']
Serols,Wikipedia:Administrator intervention against vandalism,['202004181537'],['951729031']
24.5.217.173,Misinformation related to the 2019–20 coronavirus pandemic,['202003120038'],['945131893']
Iridescent,User talk:El C,"['202004190718', '202004182043']","['951852747', '951777299']"
Iridescent,Wikipedia:Administrators' noticeboard/Incidents,"['202004182108', '202004182107', '202004182058']","['951780861', '951780816', '951779551']"
Iridescent,United States,['202004181711'],['951743138']
Iridescent,Li Wenliang,['202004181710'],['951742864']
Iridescent,Economy of Croatia,['202004181707'],['951742472']
Iridescent,2020 Summer Olympics,['202004181707'],['951742409']
2601:188:180:b8e0:65f5:930c:b0b2:cd63,Wikipedia:Administrator intervention against vandalism,"['202004070341', '202004070334', '202004070324', '202004070126', '202004070124', '202004061718']","['949550292', '949549612', '949548287', '949534455', '949534290', '949470093']"
IdreamofJeanie,Chennai metropolitan area,['202004181307'],['951707387']
IdreamofJeanie,Wikipedia:Administrator intervention against vandalism,['202004181307'],['951707322']
IdreamofJeanie,Hyderabad Metropolitan Region,['202004181307'],['951707284']
DemonDays64%20Bot,Grantchester (TV series),['202004182141'],['951785418']
Oshwah,User talk:Oshwah,"['202004190605', '202004190605', '202004190559', '202004190558', '202004190557', '202004190555', '202004190554', '202004190553', '202004190552', '202004190120', '202004190110', '202004190109', '202004182055', '202004182047']","['951845664', '951845641', '951845116', '951845018', '951844943', '951844801', '951844687', '951844577', '951844499', '951813813', '951812679', '951812567', '951779191', '951778090']"
Oshwah,Wikipedia:Requests for page protection,['202004182045'],['951777682']
130.65.254.15,Hanau shootings,"['202002210010', '202002210009']","['941839390', '941839345']"
LynxTufts,Wikipedia:Usernames for administrator attention,['202003102036'],['944938410']
LynxTufts,Wikipedia:Administrator intervention against vandalism,"['202002271856', '202002262028']","['942924426', '942783793']"
TheEpicGhosty,Hanau shootings,"['202002200132', '202002200130', '202002200129', '202002200126', '202002200121', '202002200120', '202002200108', '202002200102']","['941678350', '941678075', '941677860', '941677363', '941676652', '941676477', '941674611', '941673679']"
TheEpicGhosty,Template talk:Did you know,['202002060115'],['939368574']
Teddy.Coughlin,Results of the 2020 Democratic Party presidential primaries,"['202004121249', '202004081838', '202003241151', '202003191531']","['950510341', '949821546', '947114704', '946339898']"
A.%20Randomdude0000,2020 Libertarian Party presidential primaries,"['202003142343', '202003142302', '202003070101']","['945595372', '945590489', '944309705']"
A.%20Randomdude0000,2020 Democratic Party presidential debates,['202003142311'],['945591425']
Matthew%20hk,Wikipedia:Administrators' noticeboard/Incidents,['202004170222'],['951420938']
Matthew%20hk,朴正熙,['202004110517'],['59104877']
Jing345,One-China policy,"['202003271353', '202003140619']","['947625525', '945476540']"
Jing345,Group of 77,['202002171344'],['941252795']
Jing345,Sichuan,['202001191311'],['936528850']
Jing345,Economy of China,"['202001141458', '202001141449']","['935756196', '935755074']"
Jing345,Junius Ho,"['202001070247', '202001070002']","['934540145', '934517249']"
Jing345,Wang Zhimin,['202001060903'],['934397041']
Citobun,Wet market,['202004180541'],['951653606']
Citobun,Template talk:Did you know,"['202004151011', '202004151010']","['951073951', '951073838']"
Citobun,Opus Hong Kong,['202004150932'],['951069422']
Citobun,Wikipedia:Requests for page protection,['202004150924'],['951068623']
Lutein678,Huanan Seafood Wholesale Market,['202003111925'],['945091663']
Lutein678,Coronavirus disease 2019,"['202003111922', '202003111913', '202003111913', '202003060807', '00']","['945091211', '945090044', '945089949', '944191645', '58543914']"
Lutein678,Template:COVID-19 testing by country,['202003111918'],['945090764']
Lutein678,COVID-19 testing,['202003111916'],['945090473']
Lutein678,Socio-economic impact of the 2019–20 coronavirus pandemic,['202003100105'],['944805630']
Lutein678,2019–20 coronavirus pandemic,['202003100054'],['944804240']
Lutein678,Misinformation related to the 2019–20 coronavirus pandemic,"['202003100009', '202003100006']","['944798930', '944798649']"
Lutein678,2020 Italy coronavirus lockdown,['202003100001'],['944797908']
Lutein678,List of incidents of xenophobia and racism related to the 2019–20 coronavirus pandemic,['202003060802'],['944191294']
Lutein678,抖音,['201912090729'],['57186037']
CaradhrasAiguo,2019–20 coronavirus pandemic in mainland China,"['202004190110', '202004182227', '202004180029']","['951812734', '951791575', '951612481']"
CaradhrasAiguo,Template:2019–20 coronavirus pandemic data,"['202004190108', '202004180025']","['951812516', '951611924']"
CaradhrasAiguo,Template:2019–20 coronavirus pandemic data/Mainland China medical cases chart,"['202004190106', '202004181810', '202004181752', '202004181602', '202004181557']","['951812314', '951752665', '951749883', '951732867', '951732122']"
CaradhrasAiguo,Wikipedia:Requests for page protection,['202004181753'],['951749979']
CaradhrasAiguo,Taiwan,['202004180539'],['951653439']
Elementautumn,Junius Ho,['201912300107'],['933109664']
Elementautumn,Hong Kong Police Force,['201912240741'],['932219943']
Elementautumn,Talk:Controversies of the Hong Kong Police Force,['201912240400'],['932201060']
Elementautumn,User talk:Elementautumn,"['201912240042', '202002140616', '202002140614', '202002110011', '202002102110', '202002102030', '202002102028', '202002102027', '202002102026', '202002081849']","['932182326', '58147726', '58147692', '58095146', '58094519', '58094340', '58094323', '58094317', '58094313', '58051729']"
Elementautumn,Wikipedia:当前的破坏,"['202002120420', '202002102340', '202002102321', '202002102318', '202002102316', '202002102312', '202002102128', '202002102010', '202002102007', '202002100720', '202002100713', '202002100645', '202002100645', '202002100645', '202002100637', '202002100636', '202002100520', '202002100518', '202002100517', '202002100406', '202002100405', '202002100359', '202002100242', '202002100242', '202002081906']","['58114573', '58095025', '58094984', '58094976', '58094969', '58094956', '58094585', '58094193', '58094169', '58074562', '58074450', '58074056', '58074043', '58074037', '58073898', '58073889', '58072580', '58072551', '58072537', '58071634', '58071619', '58071521', '58070408', '58070398', '58051856']"
Elementautumn,2019冠狀病毒病湖北省疫情相關執法爭議,"['202002110005', '202002110005', '202002110004', '202002110002', '202002110000']","['58095117', '58095110', '58095107', '58095092', '58095078']"
Elementautumn,李文亮,['202002081846'],['58051702']
Monkbot,List of Yakuza characters,['202004150648'],['951051361']
Robinlew0,Hong Kong International Airport,['201912192353'],['931607741']
InternetArchiveBot,Nissan,['202004190735'],['951854394']
Jusdafax,Smartwatch,"['202004190723', '202004190543']","['951853186', '951843691']"
Citation%20bot,David Day (Canadian writer),['202004190548'],['951844176']
216.56.20.114,Communist Party of China,"['201404071613', '201404071612']","['603169219', '603169082']"
216.56.20.114,Stamp Act 1765,"['201404041337', '201404041334']","['602723838', '602723540']"
88.98.92.69,Saint Lucia,"['201902121431', '201902121427']","['882975238', '882974730']"
Dimadick,Talk:Key West,['202004181559'],['951732434']
FlightTime,Wikipedia:Administrator intervention against vandalism,"['202004190643', '202004190616', '202004190604']","['951849101', '951846596', '951845611']"
Bobbychan193,Andrew Yang,"['202003231938', '202003052104', '202002280440']","['947014965', '944119456', '942992779']"
Bobbychan193,2019–20 coronavirus pandemic,"['202003161725', '202003161725', '202003161724', '202003120356', '202003111727']","['945870088', '945869940', '945869858', '945153990', '945073813']"
Bobbychan193,Shanghai,"['202003100443', '202003062258']","['944827790', '944296684']"
Tbhotch,"William Bonville, 1st Baron Bonville",['202004181608'],['951733844']
Tbhotch,God's Not Dead (film),['202004180503'],['951650010']
Tbhotch,Don't Start Now,['202004180503'],['951649980']
Tbhotch,Tarzan (1999 film),"['202004180502', '202004180502']","['951649851', '951649797']"
Tbhotch,Vachirawit Chiva-aree,['202004180501'],['951649753']
Johnuniq,Wikipedia:Administrators' noticeboard/Edit warring,['202004190307'],['951827452']
Johnuniq,Wikipedia:Administrators' noticeboard,['202004182350'],['951801992']
Johnuniq,Wikipedia:Requests for page protection,"['202004180218', '202004180206', '202004180201', '202004180156', '202004180155', '202004180149', '202004180148', '202004180145', '202004180141', '202004180138', '202004180135', '202004170725', '202004170721', '202004170718', '202004170406']","['951627234', '951625680', '951625118', '951624475', '951624407', '951623694', '951623498', '951623266', '951622706', '951622269', '951621904', '951453784', '951453357', '951453030', '951433218']"
Johnuniq,God's Not Dead (film),['202004180155'],['951624321']
Johnuniq,Don't Start Now,['202004180149'],['951623671']
Johnuniq,Tarzan (1999 film),['202004180147'],['951623462']
Johnuniq,Vachirawit Chiva-aree,['202004180141'],['951622656']
FlightTime%20Phone,Wikipedia:Help desk,"['202003242304', '202003242303', '202003242300']","['947206752', '947206583', '947206336']"
FlightTime%20Phone,Wikipedia:Village pump (technical),['202003242257'],['947205944']
FlightTime%20Phone,Wikipedia:Requests for page protection,['202003170112'],['945932547']
FlightTime%20Phone,Wikipedia:Administrator intervention against vandalism,['202003170056'],['945930339']
FlightTime%20Phone,Greta Thunberg,['202003170025'],['945926599']
Sun%20Creator,2020 coronavirus pandemic in the United States,"['202004112237', '202004101930', '202004101922']","['950404309', '950202545', '950201309']"
Sun%20Creator,Talk:2019–20 coronavirus pandemic,['202003211448'],['946649048']
Sun%20Creator,Template:COVID-19 testing by country,"['202003171442', '202003161510', '202003161509', '202003151556', '202003151116', '202003150023', '202003141553', '202003141530', '202003141529', '202003140030', '202003131813', '202003131649', '202003131647', '202003131642', '202003131638', '202003131634', '202003131631', '202003131629', '202003131623', '202003131622', '202003131622', '202003131620']","['946011869', '945851635', '945851516', '945691551', '945660047', '945600567', '945528901', '945525958', '945525802', '945442801', '945396655', '945385250', '945385031', '945384391', '945383840', '945383251', '945382897', '945382544', '945381763', '945381690', '945381602', '945381387']"
Sun%20Creator,2019–20 coronavirus pandemic,"['202003171322', '202003131636']","['946002610', '945383543']"
Sun%20Creator,Template:2019–20 coronavirus pandemic data,"['202003151112', '202003132311']","['945659738', '945433864']"
Sun%20Creator,Template talk:2019–20 coronavirus pandemic data,"['202003132355', '202003132353']","['945439157', '945438875']"
Sun%20Creator,COVID-19 testing,['202003131635'],['945383374']
Amigao,Wet market,['202004180133'],['951621705']
Amigao,Huawei,"['202004161630', '202004152222']","['951324545', '951182441']"
Amigao,Radio Free Asia,"['202004151029', '202004151028']","['951075884', '951075749']"
Amigao,Wikipedia:Requests for permissions/AutoWikiBrowser,['202004111735'],['950358908']
KingSkyLord,Group of 77,"['202004190346', '202004190345']","['951831817', '951831697']"
Voice%20of%20Clam,Wikipedia:Administrator intervention against vandalism,['202002141055'],['940749619']
Voice%20of%20Clam,香港公共屋邨列表,['201701271714'],['42979561']
PaulinSaudi,Misinformation related to the 2019–20 coronavirus pandemic,['202004171201'],['951486428']
Popcornfud,Coronavirus disease 2019,['202004181311'],['951707987']
Popcornfud,Wikipedia:Requests for page protection,['202004171805'],['951543780']
ModishShrink,Alibaba Group,['201603062252'],['708674057']
Cratophonos,Human rights in China,"['201909301946', '201909301943']","['918896876', '918896200']"
Wei4Green,Coronavirus recession,['202004161509'],['951311935']
Wei4Green,2020 Democratic Party presidential primaries,['202003121530'],['945219839']
Wei4Green,Template talk:2019–20 coronavirus pandemic data,['202003030055'],['943631648']
Wei4Green,2020 coronavirus pandemic in the United States,['202003030029'],['943628739']
Whiteghost.ink,2019–20 coronavirus pandemic,"['202004151002', '202004090453', '202004070248']","['951072908', '949903579', '949543779']"
Marnie%20Hawes,2016 United States presidential election,"['201910271929', '201910260811', '201910260749', '201910251835', '201910251750', '201910211854', '201910211852']","['923313950', '923087097', '923084624', '923006404', '923000912', '922374483', '922374260']"
Buffs,Wikipedia:Requests for page protection,"['202004091602', '202004091601', '202004091600']","['949975067', '949974855', '949974694']"
RL0919,Timeline of the 2020 coronavirus pandemic in the United States,"['202004061030', '202003202012']","['949415271', '946536216']"
RL0919,2020 coronavirus pandemic in the United States,"['202003172349', '202003161440', '202003152001', '202003141845', '202003140039', '202003130842', '202003130840', '202003130837']","['946084855', '945847762', '945728839', '945555715', '945443911', '945333527', '945333351', '945333152']"
RL0919,2020 Libertarian Party presidential primaries,['202002281601'],['943061879']
ImageRemovalBot,2020 Libertarian Party presidential primaries,"['202004160105', '202004160102', '202004160100', '202004160057']","['951209236', '951208622', '951208149', '951207504']"
DGG,Wikipedia:Articles for creation/recent,"['202004182335', '202004180521']","['951800214', '951651718']"
The%20Account%201,List of incidents of xenophobia and racism related to the 2019–20 coronavirus pandemic,['202003011220'],['943357496']
The%20Account%201,China,"['202002170910', '202002170858', '202002031547', '202002031420', '202002031416', '202002031408', '202002010729', '202001271751']","['941226141', '941224946', '938978422', '938968475', '938968115', '938967378', '938605989', '937861739']"
The%20Account%201,Hangzhou,"['202002041853', '202001261058']","['939158141', '937655929']"
The%20Account%201,Xi Jinping,"['202002031126', '202002031124', '202001311955', '202001311937', '202001311750', '202001311730', '202001311619', '202001291731']","['938952076', '938951928', '938531843', '938529360', '938514360', '938511435', '938502367', '938189701']"
The%20Account%201,Mass surveillance in China,['202001291807'],['938194987']
The%20Account%201,People's Liberation Army,['202001271751'],['937861722']
ParadiseDesertOasis8888,United States,"['202004050400', '202004040931']","['949197470', '949033195']"
ParadiseDesertOasis8888,Addis Ababa,['202003212244'],['946709672']
ParadiseDesertOasis8888,2019–20 coronavirus pandemic,['202003101707'],['944907089']
MetaClaudia,Wikipedia:Teahouse,"['201503171409', '201503170408', '201503170341']","['651782905', '651734722', '651732316']"
Chrisbao8325,Greta Thunberg,['201909292059'],['918679579']
Chrisbao8325,2019 British prorogation controversy,['201909251402'],['917788420']
%E5%98%89%E5%82%91,Timeline of the 2020 coronavirus pandemic in the United States,['202004160630'],['951248553']
%E5%98%89%E5%82%91,Tedros Adhanom,"['202004141515', '202004101030', '202004100500', '202004100400', '202004090245']","['950921495', '950128411', '950089084', '950081880', '949885983']"
%E5%98%89%E5%82%91,Xi Jinping,['202004131600'],['950740555']
%E5%98%89%E5%82%91,2019–20 coronavirus pandemic,"['202004090300', '202003261530', '202003240630']","['949887854', '947476718', '947087497']"
%E5%98%89%E5%82%91,People's Liberation Army,['202003260430'],['947415867']
%E5%98%89%E5%82%91,2020,['202003240700'],['947089398']
%E5%98%89%E5%82%91,2019–20 coronavirus pandemic in mainland China,['202003240630'],['947087530']
%E5%98%89%E5%82%91,何晶,"['202004170830', '202004150600']","['59209781', '59173689']"
%E5%98%89%E5%82%91,2019冠状病毒病中国大陆疫情相关争议,['202004160300'],['59187317']
%E5%98%89%E5%82%91,2019冠狀病毒病輿論戰爭議,"['202004160300', '202004091215']","['59187315', '59073681']"
%E5%98%89%E5%82%91,习近平,"['202004140230', '202004131530']","['59153477', '59148630']"
%E5%98%89%E5%82%91,動物森友會系列,['202004121630'],['59132957']
%E5%98%89%E5%82%91,2019冠狀病毒病疫情相關爭議,['202004111400'],['59114308']
%E5%98%89%E5%82%91,两国集团,['202004100530'],['59085607']
%E5%98%89%E5%82%91,谭德塞,"['202004100500', '202004100400', '202004091210', '202004091200', '202004090245']","['59084950', '59084051', '59073628', '59073499', '59065481']"
%E5%98%89%E5%82%91,中華民國與世界衛生組織關係,['202004091230'],['59073896']
Mangokeylime,Wikipedia:Administrator intervention against vandalism,"['202004171739', '202004171738']","['951538748', '951538590']"
Zozz747,Grantchester (TV series),['202001312345'],['938563567']
PVQZ,China,"['202004142104', '201911212259', '201911211851']","['950976911', '927349541', '927319983']"
PVQZ,Travel restrictions related to the 2019–20 coronavirus pandemic,['202004021626'],['948711938']
PVQZ,Han Chinese,"['201911181912', '201911181901', '201911162304', '201910231908', '201907290924']","['926794356', '926792886', '926516786', '922700397', '908374483']"
MarkH21,Misinformation related to the 2019–20 coronavirus pandemic,['202004182352'],['951802221']
MarkH21,Wikipedia:In the news/Candidates,"['202004181949', '202004181947']","['951769053', '951768706']"
Lentower,Moon Jae-in,['202004141055'],['950886752']
Sir%20Aman%20Gulati,Hong Kong,"['202004091403', '202004091402', '202004091359']","['949959290', '949959095', '949958775']"
Sir%20Aman%20Gulati,Lakhimpur Kheri district,['202003251950'],['947351804']
Felixishim,List of countries by GDP (nominal) per capita,['202004091150'],['949945050']
Felixishim,2019 Hong Kong local elections,['201911211347'],['927283626']
Felixishim,历史,"['202004151035', '00', '202003241328', '202003241318', '202003241317', '202002180720', '202002180714', '202001221739', '202001221735']","['', '', '', '', '', '', '', '', '']"
Felixishim,2019年香港區議會選舉,['201911242110'],['57006759']
Felixishim,Wikipedia:请求保护页面,['201911031343'],['56733878']
Taekhosong,Languages of Taiwan,"['202003151927', '201911111807']","['945723878', '925687731']"
Taekhosong,Han Taiwanese,"['202003151920', '202002202020']","['945722798', '941807290']"
